ID_Number,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197823005,1978,23005,ME,Cumberland County,213704,139385,71796,67589,,623,,,688,138074,small/mid,Northeast,New England,94,38860,835.677,5787.857,,,,77,3,78,,,,,,43,1,40,3,0,12,0,3,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,208065,13022,739,12283,5,30,137,567,3657,7743,883,0
197923005,1979,23005,ME,Cumberland County,214822,141024,72786,68238,,626,,,736,139662,small/mid,Northeast,New England,94,38860,835.677,6230.286,,,,87.6,2.8,88,,,,,,48.4,1.25,45.6,4.714286,0,10.57143,0,3.571429,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,,,,,,,,,,,,
198023005,1980,23005,ME,Cumberland County,216583,142943,73678,69265,,685,,,843,141415,small/mid,Northeast,New England,94,38860,835.677,6672.714,,,,98.2,2.6,98,,,,,,53.8,1.5,51.2,6.428571,0,9.142858,0,4.142857,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,215566,14531,737,13794,6,34,149,548,3922,8856,766,250
198123005,1981,23005,ME,Cumberland County,218586,144863,74541,70322,,732,,,949,143182,small/mid,Northeast,New England,94,38860,835.677,7115.143,,,,108.8,2.4,108,,,,,,59.2,1.75,56.8,8.142858,0,7.714286,0,4.714286,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,217164,14043,744,13299,6,43,165,530,4264,8146,716,173
198223005,1982,23005,ME,Cumberland County,220448,146268,75188,71080,,771,,,1047,144450,small/mid,Northeast,New England,94,38860,835.677,7557.571,,,,119.4,2.2,118,,,,,,64.6,2,62.4,9.857142,0,6.285714,0,5.285714,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,217356,12338,616,11722,8,48,137,423,3225,7686,664,147
198323005,1983,23005,ME,Cumberland County,223643,148730,76387,72343,,814,,,1145,146771,small/mid,Northeast,New England,94,38860,835.677,8000,,,,130,2,128,,,,,,70,2.25,68,11.57143,0,4.857143,0,5.857143,0,,,,,,,,,,,,,,,,,,,,,,2,269,597,544,219895,12793,659,12134,2,44,114,499,3272,8124,597,141
198423005,1984,23005,ME,Cumberland County,227277,151760,77927,73833,,856,,,1254,149650,small/mid,Northeast,New England,94,38860,835.677,7305,,,,127,3.5,123.5,,,,,,61,2.5,60,13.28571,0,3.428571,0,6.428571,0,,,,,,,,,,,,,179,5,174,0,4,,,4,171,2,269,597,544,221873,12929,690,12239,2,40,134,514,2912,8601,608,118
198523005,1985,23005,ME,Cumberland County,229989,153942,78915,75027,,899,,,1357,151686,small/mid,Northeast,New England,94,38860,835.677,6610,,,,124,5,119,,,,,,52,2.75,52,15,0,2,0,7,1,,,,,,,,,,,,,175.3333333,5.444444444,169.8888889,0,3.888888889,,,3.888888889,167.5555556,2,269,597,544,224666,14453,840,13613,6,47,140,647,3145,9588,735,145
198623005,1986,23005,ME,Cumberland County,232037,155756,79697,76059,,939,,,1469,153348,small/mid,Northeast,New England,94,38860,835.677,8776,,,,132,7,140,,,,,,88,3,85,21,0,1,0,8,2,,,,,,,,,,,,,171.6666667,5.888888889,165.7777778,0,3.777777778,,,3.777777778,164.1111111,2,269,597,544,226617,13913,733,13180,2,46,184,501,2749,9683,605,143
198723005,1987,23005,ME,Cumberland County,235595,158417,80931,77486,,983,,,1582,155852,small/mid,Northeast,New England,94,38860,835.677,8196,,,,141,3,134,,,,,,73,4.5,73,2,0,2,0,11,1.857143,,,,,,,,,,,,,168,6.333333333,161.6666667,0,3.666666667,,,3.666666667,160.6666667,2,269,597,544,230704,14602,688,13914,6,46,173,463,2837,10243,678,156
198823005,1988,23005,ME,Cumberland County,239958,161701,82514,79187,,1032,,,1711,158958,small/mid,Northeast,New England,94,38860,835.677,7956,,,,148,9,131,,,,,,67,6,61,2,0,13.5,0,6,1.714286,,,,,,,,,,,,,164.3333333,6.777777778,157.5555556,0,3.555555556,,,3.555555556,157.2222222,2,269,597,544,236912,14664,821,13843,5,55,144,617,3118,9606,979,140
198923005,1989,23005,ME,Cumberland County,242045,162911,83040,79871,,1067,,,1828,160016,small/mid,Northeast,New England,94,38860,835.677,8047,,,,156,5,160,,,,,,81,3,78,2,0,25,0,1,1.571429,,,,,,,,,,,,,160.6666667,7.222222222,153.4444444,0,3.444444444,,,3.444444444,153.7777778,2,269,597,544,238663,13872,603,13269,8,53,130,412,2999,9273,882,115
199023005,1990,23005,ME,Cumberland County,243865,164176,83653,80523,1473,1058,1044,441,,160160,small/mid,Northeast,New England,94,38860,835.677,8375,,,,179,12,193,0,3,40,3,159,108,2,106,2,0,19,0,1,1.428571,,,,,,,,,,,,,157,7.666666667,149.3333333,0,3.333333333,,,3.333333333,150.3333333,2,269,597,544,243135,13852,613,13239,6,48,150,409,2766,9555,799,119
199123005,1991,23005,ME,Cumberland County,245084,163838,83546,80292,1554,1059,1044,458,,159723,small/mid,Northeast,New England,94,38860,835.677,10300,,,,155,8,125,0,8,4,2.777778,121,79,2,77,2,0,13,0,1,1.285714,,,,,,,,,,,,,153.3333333,8.111111111,145.2222222,0,3.222222222,,,3.222222222,146.8888889,2,269,597,544,244589,13944,663,13281,6,94,144,419,3114,9320,719,128
199223005,1992,23005,ME,Cumberland County,245655,163304,83333,79971,1697,1056,1069,476,,159006,small/mid,Northeast,New England,94,38860,835.677,10068.39,,,,136,8,128,0,8,4,2.555556,124,71,3,68,2,0,7,0,12,1.142857,,,,289,0,289,,9,0,,11,269,149.6666667,8.555555556,141.1111111,0,3.111111111,,,3.111111111,143.4444444,2,269,597,544,244589,13374,651,12723,7,79,124,441,2861,9146,601,115
199323005,1993,23005,ME,Cumberland County,247235,164120,83587,80533,1777,1091,1121,492,,159639,small/mid,Northeast,New England,94,38860,835.677,9836.785,,,,130,11,119,0,3,5,2.333333,132,62,6,56,1,0,1,0,6,1,,,,362,14,348,,7,,,10,345,146,9,137,0,,,,6,140,2,269,597,544,,,,,,,,,,,,
199423005,1994,23005,ME,Cumberland County,250156,165852,84496,81356,1882,1153,1229,493,,161095,small/mid,Northeast,New England,94,38860,835.677,9605.179,,,,161.8333,14.33333,145.1667,0,5.833333,6.5,2.111111,154.6667,88,9.5,78.5,4.666667,0,5.333333,0,14.33333,3.333333,,,,366,26,340,0,16,,,8,342,111,13,98,0,7,,,3,101,2,269,597,544,244934,11108,646,10462,7,78,132,429,2155,7719,488,100
199523005,1995,23005,ME,Cumberland County,252079,167391,85202,82189,2027,1290,1286,516,,162272,small/mid,Northeast,New England,94,38860,835.677,9373.571,,,,193.6667,17.66667,171.3333,0,8.666667,8,1.888889,177.3333,114,13,101,8.333333,0,9.666667,0,22.66667,5.666667,,,,368,23,345,0,18,,,8,342,131,12,119,,10,,,6,115,2,269,597,544,247975,11643,638,11005,4,91,141,402,2275,8102,508,120
199623005,1996,23005,ME,Cumberland County,254895,169778,86431,83347,2142,1410,1441,517,,164268,small/mid,Northeast,New England,94,38860,835.677,9141.964,,,,225.5,21,197.5,0,11.5,9.5,1.666667,200,140,16.5,123.5,12,0,14,0,31,8,,,,374,18,356,,19,,,16,339,140,4,136,,6,,0,15,119,2,269,597,544,248434,10803,618,10185,2,88,139,389,2090,7500,465,130
199723005,1997,23005,ME,Cumberland County,257765,172497,87821,84676,2293,1578,1460,547,,166619,small/mid,Northeast,New England,94,38860,835.677,8910.357,,,,257.3333,24.33333,223.6667,0,14.33333,11,1.444444,222.6667,166,20,146,15.66667,0,18.33333,0,39.33333,10.33333,,,,362,15,347,4,26,,,20,312,153,6,147,,14,0,0,16,123,2,269,597,544,248289,10213,545,9668,6,86,126,327,1818,7273,427,150
199823005,1998,23005,ME,Cumberland County,260965,174863,88932,85931,2466,1712,1572,584,,168529,small/mid,Northeast,New England,94,38860,835.677,8678.75,,,,289.1667,27.66667,249.8333,0,17.16667,12.5,1.222222,245.3333,192,23.5,168.5,19.33333,0,22.66667,0,47.66667,12.66667,,,,362.3571429,16.14285714,346.2142857,3.857142857,28.07142857,,,19.71428571,310.7142857,123,13,110,0,13,0,,13,97,2,269,597,544,251792,9504,458,9046,7,72,106,273,1935,6728,316,67
199923005,1999,23005,ME,Cumberland County,263931,177463,90180,87283,2665,1816,1638,630,,170714,small/mid,Northeast,New England,94,38860,835.677,8447.143,,,,321,31,276,4,20,14,1,268,218,27,191,23,0,27,0,56,15,,,,362.7142857,17.28571429,345.4285714,3.714285714,30.14285714,,,19.42857143,309.4285714,123,6,117,0,7,0,0,13,103,2,269,597,544,255334,8300,309,7991,4,50,83,172,1420,6234,245,92
200023005,2000,23005,ME,Cumberland County,266109,179294,91060,88234,2854,1996,1688,696,,172060,small/mid,Northeast,New England,94,38860,835.677,10532.86,10242,1701,8541,320,36,350,10,28,18,1,328,246,28,218,122,0,23,0,63,13.33333,311,34,277,363.0714286,18.42857143,344.6428571,3.571428571,32.21428571,,,19.14285714,308.1428571,142,11,131,,4,,0,34,104,2,269,597,544,265612,7888,358,7530,2,99,88,169,1371,5892,229,38
200123005,2001,23005,ME,Cumberland County,268391,181507,92107,89400,2985,2162,1905,677,,173778,small/mid,Northeast,New England,94,38860,835.677,11002.14,10414,1698,8716,355,36,317,9,29,17,1,297,235,22,213,137,0,26.25,0,45,11.66667,362,26,336,363.4285714,19.57142857,343.8571429,3.428571429,34.28571429,,,18.85714286,306.8571429,120,11,109,,11,0,0,31,78,2,269,597,544,268059,8059,385,7674,3,90,103,189,1383,5926,315,50
200223005,2002,23005,ME,Cumberland County,270533,183858,93307,90551,3171,2379,2129,697,,175482,small/mid,Northeast,New England,94,38860,835.677,8968.571,8793,862,7931,361,27,334,8,42,12,1,289,229,19,210,123,0,29.5,0,77,10,430,42,388,363.7857143,20.71428571,343.0714286,3.285714286,36.35714286,,,18.57142857,305.5714286,137,10,127,,6,,0,37,94,2,269,597,544,269681,8550,373,8177,4,101,94,174,1556,6221,339,61
200323005,2003,23005,ME,Cumberland County,273041,186234,94573,91661,3370,2671,2392,716,,177085,small/mid,Northeast,New England,94,38860,835.677,10793.57,10196,1904,8292,449,56,404,5,49,17,1,386,290,30,260,109,0,32.75,0,154,6,507,70,437,364.1428571,21.85714286,342.2857143,3.142857143,38.42857143,,,18.28571429,304.2857143,139.3333333,10.88888889,128.4444444,,7.888888889,,,33.66666667,97.77777778,2,269,597,544,271425,8267,407,7860,2,92,129,184,1539,5887,374,60
200423005,2004,23005,ME,Cumberland County,274920,188034,95423,92611,3576,3023,2574,695,,178166,small/mid,Northeast,New England,94,38860,835.677,10220,10163,1842,8321,449,48,425,3,55,40,1,374,309,33,276,95,0,36,0,105,2,402,56,346,364.5,23,341.5,,40.5,,,21,303,141.6666667,11.77777778,129.8888889,,9.777777778,,,30.33333333,101.5555556,2,269,597,544,273311,7878,403,7475,3,74,118,208,1361,5703,370,41
200523005,2005,23005,ME,Cumberland County,276275,189612,96008,93604,3769,3320,2694,797,,179032,small/mid,Northeast,New England,94,38860,835.677,10689.29,9804,1809,7995,450,57,368,7,21,8,1,380,358,49,309,81,0,13,0,92,2,413,57,356,364.8571429,24.14285714,340.7142857,,42.57142857,,,20.57142857,301.7142857,144,12.66666667,131.3333333,,11.66666667,,,27,105.3333333,2,269,597,544,274388,8097,445,7652,6,65,143,231,1454,5781,393,24
200623005,2006,23005,ME,Cumberland County,277084,190784,96574,94210,3865,3571,2978,769,,179601,small/mid,Northeast,New England,94,38860,835.677,12045,11626,2275,9351,450,59,401,9,50,25,1,373,394,48,346,67,0,17,0,94,1,546,66,480,365.2142857,25.28571429,339.9285714,,44.64285714,,,20.14285714,300.4285714,146.3333333,13.55555556,132.7777778,,13.55555556,,,23.66666667,109.1111111,2,269,597,544,274962,8716,468,8248,5,71,207,185,1579,6196,414,59
200723005,2007,23005,ME,Cumberland County,278781,191809,97133,94676,4002,3829,3145,767,,180066,small/mid,Northeast,New England,94,38860,835.677,12722.86,14344,1903,12441,559,92,427,7,64,39,1,406,154,71,83,53,0,48,0,78,19,462,61,401,365.5714286,26.42857143,339.1428571,,46.71428571,,,19.71428571,299.1428571,148.6666667,14.44444444,134.2222222,,15.44444444,,,20.33333333,112.8888889,2,269,597,544,273627,7930,448,7482,3,74,146,225,1522,5550,363,47
200823005,2008,23005,ME,Cumberland County,280681,192874,97696,95178,4195,4122,3225,769,,180563,small/mid,Northeast,New England,94,38860,835.677,9542.143,11427,2656,8771,492,69,373,5,44,35,1,344,109,53,56,39,0,34,0,76,30,402,70,332,365.9285714,27.57142857,338.3571429,,48.78571429,,,19.28571429,297.8571429,151,15.33333333,135.6666667,,17.33333333,,,17,116.6666667,2,269,597,544,275332,7793,456,7337,6,86,153,211,1388,5611,282,56
200923005,2009,23005,ME,Cumberland County,281969,193633,98153,95480,4278,4417,3391,777,,180770,small/mid,Northeast,New England,94,38860,835.677,12253.57,9998,2274,7724,447,61,334,5,63,35,1,289,252,47,205,25,0,18,0,87,43,428,70,358,366.2857143,28.71428571,337.5714286,,50.85714286,,,18.85714286,296.5714286,153.3333333,16.22222222,137.1111111,,19.22222222,,,13.66666667,120.4444444,2,269,597,544,276627,7982,457,7525,6,68,169,214,1536,5690,252,47
201023005,2010,23005,ME,Cumberland County,281672,193374,98135,95239,4424,4550,3360,761,,180279,small/mid,Northeast,New England,94,38860,835.677,11332.38,9998,2274,7724,416,61.33333,354.6667,4.25,63.25,30.75,1.5,310,266.3333,47,205,23,0,20.66667,0,88.66666,31,428,70,358,366.6428571,29.85714286,336.7857143,,52.92857143,,,18.42857143,295.2857143,155.6666667,17.11111111,138.5555556,,21.11111111,,,10.33333333,124.2222222,2,269,597,544,281674,8063,461,7602,8,85,181,187,1548,5784,216,54
201123005,2011,23005,ME,Cumberland County,281435,193180,98046,95134,4479,4545,3336,762,,180058,small/mid,Northeast,New England,94,38860,835.677,10411.19,9998,2274,7724,438,61.66667,375.3333,3.5,63.5,26.5,2,331,280.6667,47,205,21,0,23.33333,0,90.33334,19,428,70,358,367,31,336,,55,0,,18,294,158,18,140,,23,0,,7,128,2,269,597,544,281637,8061,388,7673,5,83,137,163,1472,5853,272,76
201223005,2012,23005,ME,Cumberland County,282599,194167,98493,95674,4623,4799,3425,770,,180550,small/mid,Northeast,New England,94,38860,835.677,9490,9998,2274,7724,433,62,396,2.75,63.75,22.25,2.5,352,295,47,205,19,0,26,0,92,7,428,70,358,372,26,346,,49,0,0,19,304,193,24,169,0,24,0,0,8,161,2,269,597,544,282615,7807,379,7428,1,70,137,171,1332,5831,218,47
